STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00401790,"CLARKSVILLE WWTP, TN US",1/31/2021,,,0.8,,11.1,0.6,1.1,
USC00401790,"CLARKSVILLE WWTP, TN US",2/1/2021,,,0,,5,-2.8,0,
USC00401790,"CLARKSVILLE WWTP, TN US",2/2/2021,,,0,,5.6,-3.9,0,
USC00401790,"CLARKSVILLE WWTP, TN US",2/3/2021,,,0,,8.9,-2.8,2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/4/2021,,,7.6,,11.1,-2.2,0,
USC00401790,"CLARKSVILLE WWTP, TN US",2/5/2021,,,0.3,,10,-1.7,0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",2/6/2021,,,2.5,,9.4,-4.4,-4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",2/7/2021,,,0,,3.3,-7.2,-3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",2/8/2021,,,1.5,,7.8,-3.3,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",2/9/2021,,,2.8,,7.2,1.1,2.2,
USC00401790,"CLARKSVILLE WWTP, TN US",2/10/2021,,,7.9,,6.7,-1.7,-1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",2/11/2021,,,0,,-1.1,-3.9,-3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",2/12/2021,,,0,,-2.8,-5.6,-5,
USC00401790,"CLARKSVILLE WWTP, TN US",2/13/2021,,,0,,-4.4,-8.3,-7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/14/2021,,,0,,-5.6,-8.9,-8.3,
USC00401790,"CLARKSVILLE WWTP, TN US",2/15/2021,,,0,,-6.1,-14.4,-13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",2/16/2021,,,0,,-7.8,-17.8,-8.3,
USC00401790,"CLARKSVILLE WWTP, TN US",2/17/2021,,,0,,-3.3,-9.4,-3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",2/18/2021,,,0,,-0.6,-11.7,-7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",2/19/2021,,,0,,0.6,-11.1,-5.6,
USC00401790,"CLARKSVILLE WWTP, TN US",2/20/2021,,,0,,6.7,-5.6,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",2/21/2021,,,3.6,,13.9,-3.3,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",2/22/2021,,,0,,12.2,1.1,8.9,
USC00401790,"CLARKSVILLE WWTP, TN US",2/23/2021,,,0,,20.6,1.7,15,
USC00401790,"CLARKSVILLE WWTP, TN US",2/24/2021,,,0,,21.7,1.7,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",2/25/2021,,,0,,13.3,5.6,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",2/26/2021,,,13.2,,13.9,5.6,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",2/27/2021,,,19.6,,19.4,10.6,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",2/28/2021,,,68.6,,21.7,5,5,
USC00401790,"CLARKSVILLE WWTP, TN US",3/1/2021,,,0,,8.9,0.6,1.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/2/2021,,,0,,10,0,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",3/3/2021,,,0,,18.9,1.7,8.3,
USC00401790,"CLARKSVILLE WWTP, TN US",3/4/2021,,,0,,16.1,-1.7,3.3,
USC00401790,"CLARKSVILLE WWTP, TN US",3/5/2021,,,0,,8.3,0,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",3/6/2021,,,0,,13.9,-1.7,5,
USC00401790,"CLARKSVILLE WWTP, TN US",3/7/2021,,,0,,17.2,-0.6,8.9,
USC00401790,"CLARKSVILLE WWTP, TN US",3/8/2021,,,0,,21.1,1.7,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/9/2021,,,0,,22.8,6.1,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",3/10/2021,,,0,,22.2,16.7,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",3/11/2021,,,0,,23.3,13.9,14.4,
USC00401790,"CLARKSVILLE WWTP, TN US",3/12/2021,,,28.7,,15,8.9,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",3/13/2021,,,4.1,,12.2,8.9,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",3/14/2021,,,1.8,,16.7,9.4,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",3/15/2021,,,13.2,,21.7,-0.6,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",3/16/2021,,,0,,24.4,8.9,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",3/17/2021,,,40.6,,16.7,13.3,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",3/18/2021,,,0.5,,15,3.9,5,
USC00401790,"CLARKSVILLE WWTP, TN US",3/19/2021,,,0,,12.2,2.2,5.6,
USC00401790,"CLARKSVILLE WWTP, TN US",3/20/2021,,,0,,18.9,0.6,5,
USC00401790,"CLARKSVILLE WWTP, TN US",3/21/2021,,,0,,21.1,5,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",3/22/2021,,,0,,21.7,9.4,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",3/23/2021,,,0.5,,18.9,12.2,15,
USC00401790,"CLARKSVILLE WWTP, TN US",3/24/2021,,,8.6,,25.6,10.6,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",3/25/2021,,,7.1,,22.2,12.2,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",3/26/2021,,,0,,23.9,8.3,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",3/27/2021,,,31.2,,22.2,11.7,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",3/28/2021,,,0,,16.1,2.8,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",3/29/2021,,,0,,19.4,7.2,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",3/30/2021,,,15.2,,25.6,-0.6,0.6,
USC00401790,"CLARKSVILLE WWTP, TN US",3/31/2021,,,0,,12.8,0,2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",4/1/2021,,,0,,6.1,-2.2,2.8,
USC00401790,"CLARKSVILLE WWTP, TN US",4/2/2021,,,0,,11.7,0,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/3/2021,,,0,,20.6,3.3,8.9,
USC00401790,"CLARKSVILLE WWTP, TN US",4/4/2021,,,0,,24.4,6.1,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/5/2021,,,0,,26.7,11.1,15.6,
USC00401790,"CLARKSVILLE WWTP, TN US",4/6/2021,,,0,,28.3,13.3,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",4/7/2021,,,14.2,,27.2,15,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/8/2021,,,0,,22.8,9.4,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/9/2021,,,5.3,,29.4,15.6,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/10/2021,,,0,,22.2,11.1,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",4/11/2021,,,0,,22.2,7.8,15,
USC00401790,"CLARKSVILLE WWTP, TN US",4/12/2021,,,0.8,,25,10.6,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",4/13/2021,,,0,,22.8,11.1,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",4/14/2021,,,0,,15,7.8,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",4/15/2021,,,0,,17.8,3.9,8.9,
USC00401790,"CLARKSVILLE WWTP, TN US",4/16/2021,,,0.3,,18.9,8.9,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/17/2021,,,0,,17.8,5,7.8,
USC00401790,"CLARKSVILLE WWTP, TN US",4/18/2021,,,0,,18.3,6.7,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/19/2021,,,0,,21.7,5,10,
USC00401790,"CLARKSVILLE WWTP, TN US",4/20/2021,,,2.8,,23.9,1.7,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",4/21/2021,,,0,,12.2,2.8,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/22/2021,,,0,,16.7,-6.1,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",4/23/2021,,,7.6,,17.2,9.4,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",4/24/2021,,,13.7,,12.8,10,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",4/25/2021,,,0,,21.7,5.6,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",4/26/2021,,,0,,26.7,11.1,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/27/2021,,,0.5,,28.9,16.7,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",4/28/2021,,,8.6,,25.6,18.3,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",4/29/2021,,,1.8,,21.1,11.1,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",4/30/2021,,,0,,25.6,7.2,15,
USC00401790,"CLARKSVILLE WWTP, TN US",5/1/2021,,,0,,27.2,11.7,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/2/2021,,,17.5,,22.2,16.1,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",5/3/2021,,,6.6,,27.2,18.3,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",5/4/2021,,,6.6,,25.6,12.8,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/5/2021,,,0,,18.9,6.1,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/6/2021,,,5.3,,22.2,6.1,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/7/2021,,,0,,21.7,10.6,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/8/2021,,,0,,20.6,12.2,20,
USC00401790,"CLARKSVILLE WWTP, TN US",5/9/2021,,,38.6,,21.1,8.9,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",5/10/2021,,,0.5,,16.7,7.2,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/11/2021,,,0,,21.7,11.1,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",5/12/2021,,,0,,19.4,4.4,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",5/13/2021,,,0,,21.7,4.4,13.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/14/2021,,,0,,23.3,5.6,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/15/2021,,,0.5,,25,14.4,15.6,
USC00401790,"CLARKSVILLE WWTP, TN US",5/16/2021,,,0,,26.7,12.2,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/17/2021,,,0.3,,25,16.7,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/18/2021,,,0,,25.6,18.3,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/19/2021,,,0,,28.3,18.3,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/20/2021,,,0,,29.4,13.9,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/21/2021,,,0,,29.4,14.4,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",5/22/2021,,,0,,31.1,14.4,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",5/23/2021,,,0,,32.2,15.6,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/24/2021,,,0,,31.7,17.2,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/25/2021,,,0,,32.8,17.8,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",5/26/2021,,,2.5,,24.4,17.2,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",5/27/2021,,,9.1,,30,18.9,20,
USC00401790,"CLARKSVILLE WWTP, TN US",5/28/2021,,,8.4,,27.2,11.1,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",5/29/2021,,,0,,16.1,10,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",5/30/2021,,,0.3,,23.3,7.8,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",5/31/2021,,,0,,26.1,7.8,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",6/1/2021,,,44.2,,25.6,17.8,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",6/2/2021,,,61,,25,16.7,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",6/3/2021,,,10.2,,26.7,13.3,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",6/4/2021,,,2.5,,29.4,15,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/5/2021,,,10.9,,31.1,20.6,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",6/6/2021,,,24.1,,25,19.4,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",6/7/2021,,,2.5,,28.3,20.6,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",6/8/2021,,,12.7,,27.2,21.1,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/9/2021,,,2.5,,28.3,21.7,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",6/10/2021,,,4.3,,28.3,22.2,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",6/11/2021,,,4.8,,31.1,20.6,25,
USC00401790,"CLARKSVILLE WWTP, TN US",6/12/2021,,,6.4,,34.4,20.6,25,
USC00401790,"CLARKSVILLE WWTP, TN US",6/13/2021,,,0,,34.4,19.4,27.2,
USC00401790,"CLARKSVILLE WWTP, TN US",6/14/2021,,,0,,34.4,16.1,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",6/15/2021,,,0,,29.4,15.6,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/16/2021,,,0,,31.1,17.2,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",6/17/2021,,,0,,32.8,20,25,
USC00401790,"CLARKSVILLE WWTP, TN US",6/18/2021,,,0,,32.2,19.4,25,
USC00401790,"CLARKSVILLE WWTP, TN US",6/19/2021,,,0,,30,19.4,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",6/20/2021,,,0,,32.2,23.9,27.2,
USC00401790,"CLARKSVILLE WWTP, TN US",6/21/2021,,,10.2,,30,15.6,20,
USC00401790,"CLARKSVILLE WWTP, TN US",6/22/2021,,,0,,25.6,11.7,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/23/2021,,,0,,27.8,15,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",6/24/2021,,,0,,31.1,15,25,
USC00401790,"CLARKSVILLE WWTP, TN US",6/25/2021,,,0,,28.9,21.7,25.6,
USC00401790,"CLARKSVILLE WWTP, TN US",6/26/2021,,,0,,31.7,21.7,26.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/27/2021,,,0,,33.3,21.7,26.7,
USC00401790,"CLARKSVILLE WWTP, TN US",6/28/2021,,,0,,33.9,21.7,28.9,
USC00401790,"CLARKSVILLE WWTP, TN US",6/29/2021,,,6.9,,35,19.4,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",6/30/2021,,,0.3,,31.7,22.2,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",7/1/2021,,,28.4,,24.4,20.6,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",7/2/2021,,,0,,28.3,14.4,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",7/3/2021,,,0,,28.9,15.6,20,
USC00401790,"CLARKSVILLE WWTP, TN US",7/4/2021,,,0,,31.1,17.8,25,
USC00401790,"CLARKSVILLE WWTP, TN US",7/5/2021,,,0,,33.3,10,26.1,
USC00401790,"CLARKSVILLE WWTP, TN US",7/6/2021,,,0,,32.8,20.6,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",7/7/2021,,,0.8,,29.4,21.1,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",7/8/2021,,,3.8,,32.8,22.8,28.3,
USC00401790,"CLARKSVILLE WWTP, TN US",7/9/2021,,,8.6,,33.3,21.7,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",7/10/2021,,,14,,31.1,21.7,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",7/11/2021,,,4.8,,28.9,21.1,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",7/12/2021,,,2.8,,28.9,21.1,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",7/13/2021,,,11.4,,30,20.6,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",7/14/2021,,,0.3,,31.7,21.1,26.1,
USC00401790,"CLARKSVILLE WWTP, TN US",7/15/2021,,,0,,33.3,21.7,26.1,
USC00401790,"CLARKSVILLE WWTP, TN US",7/16/2021,,,0,,32.2,22.8,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",7/17/2021,,,3,,31.1,21.1,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",7/18/2021,,,1.8,,28.9,21.7,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",7/19/2021,,,0,,31.1,21.1,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",7/20/2021,,,0,,31.1,19.4,26.7,
USC00401790,"CLARKSVILLE WWTP, TN US",7/21/2021,,,0,,32.2,18.3,26.1,
USC00401790,"CLARKSVILLE WWTP, TN US",7/22/2021,,,0,,32.2,18.9,25,
USC00401790,"CLARKSVILLE WWTP, TN US",7/23/2021,,,0,,32.8,18.9,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",7/24/2021,,,0,,33.9,22.8,27.8,
USC00401790,"CLARKSVILLE WWTP, TN US",7/25/2021,,,38.1,,35,21.7,25.6,
USC00401790,"CLARKSVILLE WWTP, TN US",7/26/2021,,,0,,33.3,22.2,26.7,
USC00401790,"CLARKSVILLE WWTP, TN US",7/27/2021,,,0,,35,20.6,26.1,
USC00401790,"CLARKSVILLE WWTP, TN US",7/28/2021,,,0,,35,16.1,27.8,
USC00401790,"CLARKSVILLE WWTP, TN US",7/29/2021,,,0,,33.9,23.9,28.3,
USC00401790,"CLARKSVILLE WWTP, TN US",7/30/2021,,,0,,33.9,20,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",7/31/2021,,,15.2,,32.8,20.6,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",8/1/2021,,,0,,29.4,17.8,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",8/2/2021,,,0,,29.4,15,20,
USC00401790,"CLARKSVILLE WWTP, TN US",8/3/2021,,,0,,30,15,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",8/4/2021,,,0,,30,15,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",8/5/2021,,,0,,31.1,17.2,20,
USC00401790,"CLARKSVILLE WWTP, TN US",8/6/2021,,,0,,30,20,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",8/7/2021,,,0,,31.7,20,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",8/8/2021,,,13,,32.8,20.6,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",8/9/2021,,,0,,33.9,23.3,27.2,
USC00401790,"CLARKSVILLE WWTP, TN US",8/10/2021,,,0,,34.4,22.8,27.2,
USC00401790,"CLARKSVILLE WWTP, TN US",8/11/2021,,,0,,35,22.8,26.7,
USC00401790,"CLARKSVILLE WWTP, TN US",8/12/2021,,,0,,35,22.8,25,
USC00401790,"CLARKSVILLE WWTP, TN US",8/13/2021,,,10.9,,34.4,21.7,24.4,
USC00401790,"CLARKSVILLE WWTP, TN US",8/14/2021,,,11.2,,31.7,21.7,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",8/15/2021,,,0.3,,26.1,21.1,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",8/16/2021,,,0.3,,31.1,20,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",8/17/2021,,,0.3,,32.2,21.1,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",8/18/2021,,,14.7,,31.7,22.2,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",8/19/2021,,,4.3,,28.9,22.8,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",8/20/2021,,,39.6,,31.1,22.8,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",8/21/2021,,,22.1,,28.3,22.2,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",8/22/2021,,,0.3,,32.2,21.1,25,
USC00401790,"CLARKSVILLE WWTP, TN US",8/23/2021,,,0,,33.9,21.7,26.7,
USC00401790,"CLARKSVILLE WWTP, TN US",8/24/2021,,,0,,33.9,21.1,26.1,
USC00401790,"CLARKSVILLE WWTP, TN US",8/25/2021,,,0,,35.6,21.7,25,
USC00401790,"CLARKSVILLE WWTP, TN US",8/26/2021,,,6.9,,36.1,22.2,25.6,
USC00401790,"CLARKSVILLE WWTP, TN US",8/27/2021,,,0,,32.8,21.7,28.3,
USC00401790,"CLARKSVILLE WWTP, TN US",8/28/2021,,,0,,33.9,22.2,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",8/29/2021,,,0,,33.9,22.2,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",8/30/2021,,,44.5,,29.4,20.6,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",8/31/2021,,,25.4,,22.2,18.9,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",9/1/2021,,,0.3,,29.4,15.6,20,
USC00401790,"CLARKSVILLE WWTP, TN US",9/2/2021,,,0,,28.9,13.9,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",9/3/2021,,,0,,28.9,15.6,20,
USC00401790,"CLARKSVILLE WWTP, TN US",9/4/2021,,,4.3,,29.4,20,21.1,
USC00401790,"CLARKSVILLE WWTP, TN US",9/5/2021,,,1.3,,25,13.9,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",9/6/2021,,,0,,30,13.3,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",9/7/2021,,,0,,30,16.1,20,
USC00401790,"CLARKSVILLE WWTP, TN US",9/8/2021,,,1.3,,26.1,12.2,18.3,
USC00401790,"CLARKSVILLE WWTP, TN US",9/9/2021,,,0,,28.3,12.8,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",9/10/2021,,,0,,28.3,14.4,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",9/11/2021,,,0,,28.9,16.1,20,
USC00401790,"CLARKSVILLE WWTP, TN US",9/12/2021,,,0,,30,17.8,22.2,
USC00401790,"CLARKSVILLE WWTP, TN US",9/13/2021,,,0,,32.2,17.8,23.9,
USC00401790,"CLARKSVILLE WWTP, TN US",9/14/2021,,,0.3,,31.7,21.7,22.8,
USC00401790,"CLARKSVILLE WWTP, TN US",9/15/2021,,,11.2,,25,18.9,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",9/16/2021,,,0.3,,30,18.9,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",9/17/2021,,,19.8,,23.9,20.6,23.3,
USC00401790,"CLARKSVILLE WWTP, TN US",9/18/2021,,,4.6,,26.7,19.4,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",9/19/2021,,,12.2,,24.4,21.1,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",9/20/2021,,,0.8,,25,20,21.7,
USC00401790,"CLARKSVILLE WWTP, TN US",9/21/2021,,,16.3,,30,15,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",9/22/2021,,,0.5,,20,10.6,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",9/23/2021,,,0,,22.8,8.9,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",9/24/2021,,,0,,25,12.2,13.9,
USC00401790,"CLARKSVILLE WWTP, TN US",9/25/2021,,,0,,25,9.4,12.8,
USC00401790,"CLARKSVILLE WWTP, TN US",9/26/2021,,,0,,27.2,12.2,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",9/27/2021,,,0,,28.3,13.9,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",9/28/2021,,,0,,30,15.6,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",9/29/2021,,,0,,31.1,16.1,20,
USC00401790,"CLARKSVILLE WWTP, TN US",9/30/2021,,,0,,30,19.4,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",10/1/2021,,,0,,30.6,17.8,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",10/2/2021,,,13.2,,23.3,18.9,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",10/3/2021,,,3.3,,27.2,15.6,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",10/4/2021,,,0,,28.9,14.4,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",10/5/2021,,,45.7,,26.7,17.2,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",10/6/2021,,,1.3,,27.2,17.8,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",10/7/2021,,,0,,27.8,15,17.2,
USC00401790,"CLARKSVILLE WWTP, TN US",10/8/2021,,,0,,28.9,16.7,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",10/9/2021,,,0,,30,17.2,19.4,
USC00401790,"CLARKSVILLE WWTP, TN US",10/10/2021,,,0,,30,18.3,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",10/11/2021,,,0.3,,28.3,15,17.8,
USC00401790,"CLARKSVILLE WWTP, TN US",10/12/2021,,,0,,27.2,15,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",10/13/2021,,,0,,28.9,17.8,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",10/14/2021,,,28.7,,29.4,20,20.6,
USC00401790,"CLARKSVILLE WWTP, TN US",10/15/2021,,,14,,27.8,10,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",10/16/2021,,,0,,20,5.6,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",10/17/2021,,,0,,22.2,5.6,8.3,
USC00401790,"CLARKSVILLE WWTP, TN US",10/18/2021,,,0,,23.3,5.6,9.4,
USC00401790,"CLARKSVILLE WWTP, TN US",10/19/2021,,,0.5,,23.3,7.2,11.7,
USC00401790,"CLARKSVILLE WWTP, TN US",10/20/2021,,,0,,25.6,11.7,18.9,
USC00401790,"CLARKSVILLE WWTP, TN US",10/21/2021,,,0,,25,6.7,10,
USC00401790,"CLARKSVILLE WWTP, TN US",10/22/2021,,,0,,16.7,6.7,10,
USC00401790,"CLARKSVILLE WWTP, TN US",10/23/2021,,,0,,18.3,10,16.7,
USC00401790,"CLARKSVILLE WWTP, TN US",10/24/2021,,,22.6,,27.2,15,16.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/25/2021,,,0,,20,9.4,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/26/2021,,,0,,17.2,5,7.2,
USC00401790,"CLARKSVILLE WWTP, TN US",10/27/2021,,,17.3,,20.6,7.2,12.2,
USC00401790,"CLARKSVILLE WWTP, TN US",10/28/2021,,,12.2,,18.3,10.6,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/29/2021,,,9.7,,13.3,10.6,11.1,
USC00401790,"CLARKSVILLE WWTP, TN US",10/30/2021,,,0.8,,12.8,8.3,10.6,
USC00401790,"CLARKSVILLE WWTP, TN US",10/31/2021,,,0,,20,3.9,6.7,
USC00401790,"CLARKSVILLE WWTP, TN US",11/1/2021,,,0.3,,17.2,5,6.1,
USC00401790,"CLARKSVILLE WWTP, TN US",11/2/2021,,,0,,12.2,1.1,3.9,
USC00401790,"CLARKSVILLE WWTP, TN US",11/3/2021,,,0,,10,-2.2,4.4,
USC00401790,"CLARKSVILLE WWTP, TN US",11/4/2021,,,0,,12.8,-2.8,0.6,
